NAME	TITLE	SCORE	
ENSG00000138061		-0.8380667	
ENSG00000169255		-0.83813536	
ENSG00000101198		-0.8381684	
ENSG00000146416		-0.83829427	
ENSG00000253352		-0.83831406	
ENSG00000234130		-0.8383611	
ENSG00000168152		-0.8384996	
ENSG00000118960		-0.83891475	
ENSG00000215158		-0.83900446	
ENSG00000053747		-0.8392154	
ENSG00000133943		-0.8394472	
ENSG00000160183		-0.83946633	
ENSG00000072803		-0.83950216	
ENSG00000003400		-0.8397705	
ENSG00000133657		-0.83982575	
ENSG00000108551		-0.8398313	
ENSG00000244041		-0.8398829	
ENSG00000188801		-0.8398861	
ENSG00000100060		-0.8399069	
ENSG00000135253		-0.84047025	
ENSG00000101773		-0.8406902	
ENSG00000168597		-0.8407098	
ENSG00000214322		-0.84073204	
ENSG00000240204		-0.8408409	
ENSG00000198870		-0.8408938	
ENSG00000124615		-0.84098107	
ENSG00000137033		-0.8411378	
ENSG00000155542		-0.8414125	
ENSG00000164114		-0.84145176	
ENSG00000157502		-0.84145755	
ENSG00000151846		-0.8415029	
ENSG00000248187		-0.8415745	
ENSG00000170382		-0.8416925	
ENSG00000102125		-0.84171957	
ENSG00000207733		-0.84184676	
ENSG00000181143		-0.8419495	
ENSG00000165646		-0.84286034	
ENSG00000064201		-0.8430784	
ENSG00000113658		-0.8431625	
ENSG00000178425		-0.8433148	
ENSG00000137193		-0.84341526	
ENSG00000185753		-0.84375966	
ENSG00000148218		-0.84377044	
ENSG00000111729		-0.8440954	
ENSG00000166938		-0.8441157	
ENSG00000026297		-0.8443023	
ENSG00000177932		-0.8443603	
ENSG00000175322		-0.84468824	
ENSG00000220744		-0.8447975	
ENSG00000205302		-0.8451269	
ENSG00000226072		-0.84516907	
ENSG00000241549		-0.8453699	
ENSG00000183586		-0.8454365	
ENSG00000234213		-0.845676	
ENSG00000236582		-0.84578943	
ENSG00000203496		-0.8461295	
ENSG00000177098		-0.8461827	
ENSG00000130475		-0.846542	
ENSG00000179163		-0.8467749	
ENSG00000135334		-0.84687155	
ENSG00000038945		-0.84689385	
ENSG00000162461		-0.84703046	
ENSG00000144381		-0.8470878	
ENSG00000163993		-0.8470998	
ENSG00000161640		-0.8471349	
ENSG00000248827		-0.84724474	
ENSG00000125122		-0.84739804	
ENSG00000159788		-0.84774315	
ENSG00000198642		-0.84786516	
ENSG00000226247		-0.84793	
ENSG00000167113		-0.8479809	
ENSG00000070785		-0.8479981	
ENSG00000121775		-0.8482409	
ENSG00000207721		-0.84846413	
ENSG00000228716		-0.84848726	
ENSG00000141579		-0.84878844	
ENSG00000112992		-0.84904015	
ENSG00000078070		-0.8491708	
ENSG00000183354		-0.84924173	
ENSG00000198793		-0.8493463	
ENSG00000198729		-0.84972245	
ENSG00000233672		-0.8498431	
ENSG00000232043		-0.85035384	
ENSG00000143353		-0.8503596	
ENSG00000185070		-0.8509741	
ENSG00000214290		-0.8511966	
ENSG00000151693		-0.8512495	
ENSG00000138674		-0.85139275	
ENSG00000144406		-0.8514573	
ENSG00000188636		-0.85148656	
ENSG00000112294		-0.8514897	
ENSG00000170385		-0.85179937	
ENSG00000064490		-0.85189337	
ENSG00000255248		-0.8523186	
ENSG00000136938		-0.85263985	
ENSG00000242705		-0.8530083	
ENSG00000130173		-0.8530985	
ENSG00000229311		-0.85367274	
ENSG00000186281		-0.8542404	
ENSG00000226137		-0.8544971	
ENSG00000148356		-0.85457	
ENSG00000033867		-0.85468954	
ENSG00000216937		-0.8548303	
ENSG00000215354		-0.85493875	
ENSG00000151117		-0.8549795	
ENSG00000204390		-0.8552536	
ENSG00000182368		-0.8555149	
ENSG00000252926		-0.8557564	
ENSG00000235949		-0.8563109	
ENSG00000164687		-0.856476	
ENSG00000110063		-0.85658777	
ENSG00000248429		-0.8566763	
ENSG00000163751		-0.8566947	
ENSG00000083814		-0.85669804	
ENSG00000248894		-0.85687464	
ENSG00000197362		-0.85695803	
ENSG00000245388		-0.8572146	
ENSG00000104432		-0.8572856	
ENSG00000138185		-0.8573217	
ENSG00000169432		-0.85748714	
ENSG00000085449		-0.85759866	
ENSG00000198836		-0.8576561	
ENSG00000185986		-0.85816026	
ENSG00000229204		-0.8582787	
ENSG00000130349		-0.85831994	
ENSG00000135205		-0.85844016	
ENSG00000118407		-0.8585693	
ENSG00000132846		-0.85864365	
ENSG00000129596		-0.8591027	
ENSG00000149639		-0.8591398	
ENSG00000204923		-0.85932714	
ENSG00000224597		-0.8593301	
ENSG00000197859		-0.8593366	
ENSG00000068001		-0.8593378	
ENSG00000166860		-0.85953367	
ENSG00000249986		-0.85968846	
ENSG00000211959		-0.8597018	
ENSG00000050426		-0.85973656	
ENSG00000213727		-0.8598516	
ENSG00000168310		-0.85990626	
ENSG00000105835		-0.8601113	
ENSG00000124635		-0.86019355	
ENSG00000204652		-0.8603013	
ENSG00000140092		-0.86040604	
ENSG00000224942		-0.86072433	
ENSG00000237505		-0.8609771	
ENSG00000202566		-0.86134845	
ENSG00000107537		-0.86136246	
ENSG00000072840		-0.86221653	
ENSG00000164406		-0.8632691	
ENSG00000072736		-0.86333424	
ENSG00000162989		-0.8635117	
ENSG00000248124		-0.8636389	
ENSG00000100439		-0.8638668	
ENSG00000250240		-0.8641054	
ENSG00000251417		-0.86411065	
ENSG00000173848		-0.8643506	
ENSG00000107018		-0.86447436	
ENSG00000215153		-0.86452323	
ENSG00000129315		-0.86474574	
ENSG00000178093		-0.86490715	
ENSG00000197448		-0.8652506	
ENSG00000167468		-0.86535484	
ENSG00000123728		-0.86540824	
ENSG00000160219		-0.86569667	
ENSG00000215513		-0.8659286	
ENSG00000143126		-0.86609256	
ENSG00000184992		-0.866298	
ENSG00000116117		-0.8663486	
ENSG00000226200		-0.86636746	
ENSG00000205790		-0.866407	
ENSG00000231050		-0.866543	
ENSG00000168159		-0.86657095	
ENSG00000106133		-0.8666217	
ENSG00000120256		-0.8669824	
ENSG00000031698		-0.86709684	
ENSG00000227799		-0.86726344	
ENSG00000119121		-0.8672842	
ENSG00000162687		-0.8673076	
ENSG00000165046		-0.86735505	
ENSG00000229018		-0.86738044	
ENSG00000143434		-0.8674191	
ENSG00000106266		-0.8675304	
ENSG00000203827		-0.8676552	
ENSG00000160695		-0.8676764	
ENSG00000178301		-0.8679203	
ENSG00000243335		-0.8683045	
ENSG00000144451		-0.86843145	
ENSG00000116698		-0.86847216	
ENSG00000109920		-0.86852163	
ENSG00000254449		-0.868672	
ENSG00000153914		-0.8690175	
ENSG00000146433		-0.8690781	
ENSG00000155016		-0.86936307	
ENSG00000213186		-0.86952883	
ENSG00000133606		-0.869722	
ENSG00000227051		-0.8701057	
ENSG00000229465		-0.87053233	
ENSG00000130957		-0.8707166	
ENSG00000170390		-0.87084496	
ENSG00000077782		-0.8709676	
ENSG00000249898		-0.87124085	
ENSG00000108448		-0.87171674	
ENSG00000173838		-0.8718376	
ENSG00000173193		-0.87196577	
ENSG00000113460		-0.8723483	
ENSG00000226415		-0.87237036	
ENSG00000101230		-0.8724216	
ENSG00000187601		-0.87253445	
ENSG00000198393		-0.87327653	
ENSG00000144815		-0.87354827	
ENSG00000090020		-0.87356645	
ENSG00000113810		-0.87411207	
ENSG00000257108		-0.87417334	
ENSG00000151239		-0.87437654	
ENSG00000130589		-0.87445945	
ENSG00000116833		-0.8746529	
ENSG00000183763		-0.8746766	
ENSG00000205771		-0.87468195	
ENSG00000142512		-0.87472284	
ENSG00000144827		-0.87480354	
ENSG00000164181		-0.8750215	
ENSG00000188305		-0.8754702	
ENSG00000166736		-0.87549275	
ENSG00000132406		-0.875502	
ENSG00000137558		-0.87601435	
ENSG00000103852		-0.8765881	
ENSG00000157240		-0.87691796	
ENSG00000111711		-0.877031	
ENSG00000231852		-0.8770561	
ENSG00000184903		-0.8773185	
ENSG00000147687		-0.8773852	
ENSG00000234873		-0.8774061	
ENSG00000160471		-0.8774363	
ENSG00000124207		-0.87804264	
ENSG00000141232		-0.8780494	
ENSG00000040487		-0.8781137	
ENSG00000131115		-0.87817836	
ENSG00000197568		-0.87818444	
ENSG00000198088		-0.87824154	
ENSG00000143776		-0.87868375	
ENSG00000128059		-0.8790762	
ENSG00000232578		-0.87951654	
ENSG00000141576		-0.8800863	
ENSG00000146409		-0.88014203	
ENSG00000106537		-0.8801515	
ENSG00000167774		-0.8804711	
ENSG00000181541		-0.8806234	
ENSG00000251023		-0.8806249	
ENSG00000172366		-0.88064367	
ENSG00000167768		-0.8808423	
ENSG00000215447		-0.88099843	
ENSG00000163624		-0.88120216	
ENSG00000162601		-0.88141394	
ENSG00000161944		-0.88172436	
ENSG00000169814		-0.88202816	
ENSG00000135336		-0.8822855	
ENSG00000232637		-0.88259363	
ENSG00000126858		-0.8826751	
ENSG00000253518		-0.8828078	
ENSG00000001461		-0.8829552	
ENSG00000092850		-0.88300735	
ENSG00000213791		-0.88304657	
ENSG00000104442		-0.8830829	
ENSG00000102878		-0.88315386	
ENSG00000205702		-0.8837409	
ENSG00000135211		-0.88384503	
ENSG00000170017		-0.8840353	
ENSG00000048740		-0.88411903	
ENSG00000175084		-0.8844022	
ENSG00000196470		-0.88447577	
ENSG00000235105		-0.8846511	
ENSG00000119559		-0.8846994	
ENSG00000067715		-0.88504076	
ENSG00000026950		-0.8850888	
ENSG00000135074		-0.8852754	
ENSG00000225791		-0.8853401	
ENSG00000235351		-0.88534045	
ENSG00000196290		-0.88569987	
ENSG00000187715		-0.88570184	
ENSG00000233785		-0.88574064	
ENSG00000214047		-0.8857915	
ENSG00000230077		-0.8860901	
ENSG00000230918		-0.8861064	
ENSG00000246889		-0.88611245	
ENSG00000215909		-0.8863049	
ENSG00000151500		-0.886561	
ENSG00000196975		-0.8867775	
ENSG00000248559		-0.88724947	
ENSG00000105700		-0.8873395	
ENSG00000182196		-0.8874028	
ENSG00000186603		-0.88767934	
ENSG00000022556		-0.88781816	
ENSG00000200530		-0.88824403	
ENSG00000235286		-0.88839597	
ENSG00000150455		-0.8885251	
ENSG00000256594		-0.8887783	
ENSG00000113269		-0.8889134	
ENSG00000234975		-0.8889482	
ENSG00000165138		-0.88918775	
ENSG00000155158		-0.889826	
ENSG00000217897		-0.88998884	
ENSG00000217929		-0.8904842	
ENSG00000131845		-0.8908201	
ENSG00000211455		-0.89082706	
ENSG00000198734		-0.89093506	
ENSG00000165283		-0.8911631	
ENSG00000156968		-0.8916815	
ENSG00000224410		-0.89169776	
ENSG00000152926		-0.89190453	
ENSG00000223803		-0.89191604	
ENSG00000234630		-0.89204127	
ENSG00000105072		-0.89204395	
ENSG00000172058		-0.89222115	
ENSG00000133665		-0.892513	
ENSG00000204055		-0.89307	
ENSG00000169375		-0.89318126	
ENSG00000225917		-0.8933346	
ENSG00000215256		-0.8934094	
ENSG00000256468		-0.8934199	
ENSG00000131152		-0.8934914	
ENSG00000236972		-0.8936682	
ENSG00000232344		-0.8937391	
ENSG00000199572		-0.8938313	
ENSG00000129951		-0.8938353	
ENSG00000116984		-0.8942237	
ENSG00000021826		-0.8942409	
ENSG00000128602		-0.89450866	
ENSG00000244560		-0.8945181	
ENSG00000182986		-0.8947413	
ENSG00000127957		-0.89474237	
ENSG00000136010		-0.8947431	
ENSG00000162391		-0.89489406	
ENSG00000214336		-0.8950723	
ENSG00000255213		-0.8951705	
ENSG00000138380		-0.8953261	
ENSG00000256841		-0.89540756	
ENSG00000228363		-0.895718	
ENSG00000228412		-0.8957266	
ENSG00000008128		-0.8961738	
ENSG00000229033		-0.8963362	
ENSG00000229807		-0.8964951	
ENSG00000146192		-0.89667326	
ENSG00000168334		-0.8967427	
ENSG00000087510		-0.8968981	
ENSG00000136715		-0.8969619	
ENSG00000230330		-0.89696544	
ENSG00000236439		-0.8971106	
ENSG00000075089		-0.8973624	
ENSG00000163322		-0.8974186	
ENSG00000074582		-0.8979344	
ENSG00000160075		-0.89802647	
ENSG00000106723		-0.8980708	
ENSG00000163884		-0.8983695	
ENSG00000169499		-0.89849156	
ENSG00000235897		-0.8985517	
ENSG00000198482		-0.89874554	
ENSG00000165997		-0.89874625	
ENSG00000255229		-0.89964414	
ENSG00000171631		-0.8997481	
ENSG00000034677		-0.8998619	
ENSG00000106714		-0.89991224	
ENSG00000236811		-0.8999192	
ENSG00000075643		-0.9003789	
ENSG00000183696		-0.90045446	
ENSG00000185222		-0.90060955	
ENSG00000144867		-0.9007323	
ENSG00000129422		-0.9008909	
ENSG00000111802		-0.9013092	
ENSG00000109171		-0.9013139	
ENSG00000118260		-0.9013184	
ENSG00000078246		-0.90138197	
ENSG00000181260		-0.90139025	
ENSG00000100104		-0.9014371	
ENSG00000116005		-0.9014882	
ENSG00000175832		-0.9015001	
ENSG00000105851		-0.9015796	
ENSG00000240758		-0.90161043	
ENSG00000116198		-0.9018024	
ENSG00000172269		-0.9020505	
ENSG00000099725		-0.9020716	
ENSG00000176912		-0.90241504	
ENSG00000180245		-0.9024203	
ENSG00000240891		-0.90264803	
ENSG00000170248		-0.90264916	
ENSG00000171806		-0.9029999	
ENSG00000049323		-0.9031231	
ENSG00000187824		-0.90319234	
ENSG00000187257		-0.90337247	
ENSG00000205045		-0.903609	
ENSG00000250485		-0.9041967	
ENSG00000235954		-0.9042651	
ENSG00000080802		-0.90427846	
ENSG00000174306		-0.90443337	
ENSG00000099875		-0.9044863	
ENSG00000203644		-0.9047241	
ENSG00000168032		-0.90488493	
ENSG00000124772		-0.9054546	
ENSG00000137364		-0.9059383	
ENSG00000206337		-0.9060533	
ENSG00000101052		-0.9061032	
ENSG00000132359		-0.9061253	
ENSG00000169504		-0.9063405	
ENSG00000166928		-0.90750813	
ENSG00000125851		-0.9075876	
ENSG00000102174		-0.90792125	
ENSG00000160094		-0.9085284	
ENSG00000203825		-0.908834	
ENSG00000223401		-0.9100185	
ENSG00000240207		-0.91003746	
ENSG00000110218		-0.91009325	
ENSG00000124091		-0.91021764	
ENSG00000250786		-0.9103633	
ENSG00000086189		-0.91044044	
ENSG00000256793		-0.91054124	
ENSG00000241852		-0.91061807	
ENSG00000215883		-0.9107272	
ENSG00000095203		-0.9109217	
ENSG00000197013		-0.91106033	
ENSG00000144134		-0.9112931	
ENSG00000139990		-0.91146815	
ENSG00000233030		-0.91208744	
ENSG00000139921		-0.9120944	
ENSG00000240096		-0.9121045	
ENSG00000189343		-0.9122611	
ENSG00000206077		-0.9123583	
ENSG00000145354		-0.91261417	
ENSG00000144115		-0.9126275	
ENSG00000132570		-0.91285115	
ENSG00000183780		-0.91295564	
ENSG00000255993		-0.9133546	
ENSG00000256223		-0.91348547	
ENSG00000177640		-0.91357046	
ENSG00000147421		-0.9136512	
ENSG00000198015		-0.9139095	
ENSG00000137460		-0.9139348	
ENSG00000245711		-0.91402674	
ENSG00000169668		-0.9141146	
ENSG00000228759		-0.9141743	
ENSG00000023892		-0.9142779	
ENSG00000205423		-0.9144569	
ENSG00000178229		-0.9146408	
ENSG00000172432		-0.91498995	
ENSG00000135040		-0.9152763	
ENSG00000196352		-0.91537064	
ENSG00000135828		-0.9153775	
ENSG00000158186		-0.91546196	
ENSG00000079102		-0.9158342	
ENSG00000112312		-0.9158936	
ENSG00000166596		-0.9159337	
ENSG00000213762		-0.916057	
ENSG00000112320		-0.9163081	
ENSG00000148339		-0.9164179	
ENSG00000115464		-0.91651136	
ENSG00000113812		-0.91653925	
ENSG00000140044		-0.91655636	
ENSG00000139132		-0.91659325	
ENSG00000159189		-0.91665095	
ENSG00000198794		-0.91687566	
ENSG00000229017		-0.9172197	
ENSG00000213964		-0.9176647	
ENSG00000112624		-0.91801953	
ENSG00000223551		-0.91835	
ENSG00000108439		-0.9186373	
ENSG00000123349		-0.91874623	
ENSG00000198121		-0.91878164	
ENSG00000189166		-0.9189055	
ENSG00000177613		-0.9189841	
ENSG00000213214		-0.91951185	
ENSG00000165568		-0.91969633	
ENSG00000130005		-0.92003363	
ENSG00000151876		-0.92003375	
ENSG00000155287		-0.92013896	
ENSG00000115295		-0.9201819	
ENSG00000171873		-0.92027724	
ENSG00000227500		-0.92031574	
ENSG00000204272		-0.92032194	
ENSG00000233653		-0.9203675	
ENSG00000100122		-0.9204438	
ENSG00000240219		-0.92078644	
ENSG00000081791		-0.92229426	
ENSG00000171443		-0.92230207	
ENSG00000167074		-0.9223586	
ENSG00000107807		-0.92261153	
ENSG00000040275		-0.9226437	
ENSG00000169087		-0.9226756	
ENSG00000010818		-0.9227504	
ENSG00000204920		-0.92290133	
ENSG00000244234		-0.9233079	
ENSG00000247502		-0.92340297	
ENSG00000197497		-0.92343783	
ENSG00000144792		-0.9236971	
ENSG00000233691		-0.92378235	
ENSG00000158014		-0.92449194	
ENSG00000169251		-0.92460686	
ENSG00000075826		-0.9246293	
ENSG00000138193		-0.92478865	
ENSG00000186973		-0.9248667	
ENSG00000151704		-0.9249129	
ENSG00000136810		-0.92491835	
ENSG00000166681		-0.9250223	
ENSG00000175595		-0.92515105	
ENSG00000204104		-0.9251638	
ENSG00000224106		-0.9253681	
ENSG00000107957		-0.92562	
ENSG00000105255		-0.9256474	
ENSG00000254851		-0.92570996	
ENSG00000048544		-0.92597663	
ENSG00000115415		-0.9259895	
ENSG00000043514		-0.92625856	
ENSG00000254406		-0.92644495	
ENSG00000250412		-0.9264952	
ENSG00000203711		-0.92652273	
ENSG00000181495		-0.92686546	
ENSG00000083750		-0.9268987	
ENSG00000009413		-0.927176	
ENSG00000164967		-0.9273071	
ENSG00000087258		-0.9273179	
ENSG00000166128		-0.9273507	
ENSG00000059122		-0.92741734	
ENSG00000197757		-0.9276133	
ENSG00000212541		-0.9277073	
ENSG00000170745		-0.9277508	
ENSG00000111860		-0.9277965	
ENSG00000204406		-0.9278773	
ENSG00000123342		-0.9279558	
ENSG00000103449		-0.9286927	
ENSG00000251229		-0.9289179	
ENSG00000222894		-0.9290161	
ENSG00000178977		-0.9292063	
ENSG00000106113		-0.9295299	
ENSG00000226706		-0.92957896	
ENSG00000132581		-0.93004423	
ENSG00000132031		-0.9300785	
ENSG00000240477		-0.9301288	
ENSG00000216835		-0.9301787	
ENSG00000186827		-0.9303235	
ENSG00000125962		-0.93033206	
ENSG00000225766		-0.9303588	
ENSG00000136628		-0.93041855	
ENSG00000100647		-0.93048036	
ENSG00000162819		-0.9305212	
ENSG00000115687		-0.93116826	
ENSG00000165185		-0.9312132	
ENSG00000103061		-0.9313877	
ENSG00000218350		-0.93150324	
ENSG00000083307		-0.93160975	
ENSG00000182541		-0.9317996	
ENSG00000152076		-0.93204325	
ENSG00000007968		-0.9322075	
ENSG00000103942		-0.9323475	
ENSG00000226877		-0.93259686	
ENSG00000174137		-0.93266636	
ENSG00000100373		-0.93301696	
ENSG00000115866		-0.9330224	
ENSG00000133794		-0.9330694	
ENSG00000229738		-0.93313074	
ENSG00000170074		-0.93320256	
ENSG00000166558		-0.93358606	
ENSG00000198453		-0.933746	
ENSG00000164796		-0.93383217	
ENSG00000223865		-0.9343887	
ENSG00000214719		-0.9346785	
ENSG00000122870		-0.93483734	
ENSG00000165799		-0.93484455	
ENSG00000073670		-0.93546224	
ENSG00000164074		-0.93559724	
ENSG00000226677		-0.93563896	
ENSG00000189195		-0.936191	
ENSG00000169439		-0.9362422	
ENSG00000084710		-0.9362474	
ENSG00000196839		-0.9365037	
ENSG00000208028		-0.93651974	
ENSG00000125871		-0.93671745	
ENSG00000256645		-0.9372506	
ENSG00000160716		-0.93733835	
ENSG00000204637		-0.9373494	
ENSG00000235688		-0.9373873	
ENSG00000069122		-0.93749845	
ENSG00000173744		-0.9375933	
ENSG00000180592		-0.9377967	
ENSG00000182795		-0.9380257	
ENSG00000175352		-0.93835604	
ENSG00000213297		-0.9384144	
ENSG00000172292		-0.9385206	
ENSG00000131127		-0.9385279	
ENSG00000107242		-0.9385715	
ENSG00000230953		-0.9386496	
ENSG00000139318		-0.93867004	
ENSG00000054219		-0.93876	
ENSG00000180071		-0.9388248	
ENSG00000137574		-0.9391589	
ENSG00000113319		-0.9392622	
ENSG00000043591		-0.9392803	
ENSG00000174844		-0.9392897	
ENSG00000174791		-0.9393451	
ENSG00000145817		-0.9394033	
ENSG00000183807		-0.9394841	
ENSG00000181359		-0.9396386	
ENSG00000159648		-0.9398534	
ENSG00000225138		-0.94021595	
ENSG00000099377		-0.94023955	
ENSG00000256192		-0.9403904	
ENSG00000113312		-0.9407633	
ENSG00000252419		-0.94082004	
ENSG00000223349		-0.9408599	
ENSG00000157445		-0.94114316	
ENSG00000113407		-0.94119513	
ENSG00000108389		-0.9415489	
ENSG00000168672		-0.94204855	
ENSG00000227071		-0.94254696	
ENSG00000106080		-0.942684	
ENSG00000167695		-0.94276917	
ENSG00000183891		-0.9435139	
ENSG00000186260		-0.94355947	
ENSG00000177485		-0.9437708	
ENSG00000143674		-0.94387954	
ENSG00000146476		-0.94388443	
ENSG00000173041		-0.9440958	
ENSG00000121297		-0.9441324	
ENSG00000231563		-0.94461685	
ENSG00000233514		-0.9446208	
ENSG00000213064		-0.94480926	
ENSG00000130544		-0.9449828	
ENSG00000214021		-0.9449861	
ENSG00000180644		-0.9451261	
ENSG00000108947		-0.94534504	
ENSG00000160055		-0.94539446	
ENSG00000163820		-0.9455056	
ENSG00000002549		-0.945679	
ENSG00000253954		-0.94589454	
ENSG00000156103		-0.94589627	
ENSG00000176593		-0.9463526	
ENSG00000139714		-0.9464503	
ENSG00000156097		-0.94672173	
ENSG00000180581		-0.9468433	
ENSG00000185112		-0.9468519	
ENSG00000147316		-0.9475139	
ENSG00000145934		-0.9476129	
ENSG00000184863		-0.94777745	
ENSG00000231389		-0.94781303	
ENSG00000229886		-0.9478718	
ENSG00000184831		-0.9478907	
ENSG00000164168		-0.9480617	
ENSG00000162076		-0.94815814	
ENSG00000159640		-0.94829834	
ENSG00000047056		-0.9484607	
ENSG00000111816		-0.9486801	
ENSG00000147439		-0.94877875	
ENSG00000101670		-0.9487949	
ENSG00000117480		-0.9489363	
ENSG00000119396		-0.9491621	
ENSG00000070367		-0.94934916	
ENSG00000177770		-0.9498955	
ENSG00000245317		-0.9499522	
ENSG00000154640		-0.9501429	
ENSG00000169826		-0.9502911	
ENSG00000125826		-0.9505687	
ENSG00000230869		-0.9508912	
ENSG00000238199		-0.95157915	
ENSG00000078140		-0.9517743	
ENSG00000177721		-0.9520657	
ENSG00000118564		-0.9521123	
ENSG00000240305		-0.95223445	
ENSG00000201457		-0.95224124	
ENSG00000243431		-0.9522699	
ENSG00000095574		-0.95234257	
ENSG00000183423		-0.9529904	
ENSG00000253899		-0.9532651	
ENSG00000183048		-0.9532843	
ENSG00000224993		-0.95337784	
ENSG00000167995		-0.9533885	
ENSG00000232517		-0.95357287	
ENSG00000121940		-0.95391226	
ENSG00000127415		-0.95405245	
ENSG00000111788		-0.9548349	
ENSG00000131171		-0.95518863	
ENSG00000089050		-0.95535	
ENSG00000138041		-0.9554176	
ENSG00000196152		-0.9554226	
ENSG00000207865		-0.95551246	
ENSG00000150627		-0.95552665	
ENSG00000113575		-0.9556668	
ENSG00000057757		-0.95567626	
ENSG00000214485		-0.95569766	
ENSG00000252061		-0.9557584	
ENSG00000178458		-0.9563617	
ENSG00000248485		-0.9566544	
ENSG00000117400		-0.95707476	
ENSG00000135913		-0.9572138	
ENSG00000104331		-0.95736057	
ENSG00000167550		-0.9575098	
ENSG00000131238		-0.957876	
ENSG00000184956		-0.9579038	
ENSG00000090013		-0.95796245	
ENSG00000176428		-0.9580135	
ENSG00000138095		-0.9580295	
ENSG00000086232		-0.9580453	
ENSG00000111012		-0.95828146	
ENSG00000164054		-0.95841146	
ENSG00000169918		-0.958421	
ENSG00000137103		-0.95862144	
ENSG00000187792		-0.9588581	
ENSG00000170734		-0.9590225	
ENSG00000225254		-0.959378	
ENSG00000134709		-0.9596099	
ENSG00000166963		-0.9597479	
ENSG00000121390		-0.95981175	
ENSG00000255846		-0.9600735	
ENSG00000159917		-0.9601332	
ENSG00000150961		-0.9603852	
ENSG00000153561		-0.9604296	
ENSG00000128951		-0.9604637	
ENSG00000183977		-0.9611449	
ENSG00000227252		-0.96123695	
ENSG00000157796		-0.96152705	
ENSG00000107672		-0.9615615	
ENSG00000143889		-0.9616641	
ENSG00000066185		-0.9617146	
ENSG00000213450		-0.961811	
ENSG00000198039		-0.9618805	
ENSG00000112305		-0.9621375	
ENSG00000247925		-0.9621653	
ENSG00000167281		-0.96221554	
ENSG00000101109		-0.9622302	
ENSG00000208317		-0.96255064	
ENSG00000115840		-0.9628051	
ENSG00000145703		-0.9629109	
ENSG00000183506		-0.96304977	
ENSG00000218502		-0.9632874	
ENSG00000161551		-0.9636914	
ENSG00000225972		-0.9638763	
ENSG00000152952		-0.96392	
ENSG00000213799		-0.963998	
ENSG00000237039		-0.9642282	
ENSG00000144730		-0.9643531	
ENSG00000163904		-0.96453804	
ENSG00000215271		-0.96459323	
ENSG00000187187		-0.9647065	
ENSG00000158008		-0.9647995	
ENSG00000171320		-0.9652196	
ENSG00000092978		-0.9653282	
ENSG00000198105		-0.965371	
ENSG00000204348		-0.96541435	
ENSG00000138018		-0.96542645	
ENSG00000137492		-0.96555775	
ENSG00000214651		-0.9657546	
ENSG00000223385		-0.96613455	
ENSG00000233229		-0.9662106	
ENSG00000237897		-0.9664566	
ENSG00000157578		-0.96679413	
ENSG00000095932		-0.9670463	
ENSG00000172250		-0.9672585	
ENSG00000089335		-0.9673989	
ENSG00000119866		-0.9674407	
ENSG00000234498		-0.9675735	
ENSG00000039123		-0.96775234	
ENSG00000257092		-0.9678955	
ENSG00000215704		-0.9679283	
ENSG00000230438		-0.9681793	
ENSG00000112874		-0.96823615	
ENSG00000187556		-0.9684962	
ENSG00000088340		-0.9689053	
ENSG00000103742		-0.9690201	
ENSG00000109323		-0.9692183	
ENSG00000189136		-0.96941555	
ENSG00000239127		-0.9696252	
ENSG00000182574		-0.9698473	
ENSG00000184154		-0.96992415	
ENSG00000026559		-0.9699619	
ENSG00000176209		-0.97017235	
ENSG00000106415		-0.9702364	
ENSG00000136631		-0.97032964	
ENSG00000187800		-0.970366	
ENSG00000144057		-0.97063804	
ENSG00000135457		-0.9707319	
ENSG00000078295		-0.9707934	
ENSG00000255362		-0.97079825	
ENSG00000162482		-0.97101194	
ENSG00000101290		-0.9712142	
ENSG00000090989		-0.9717056	
ENSG00000038219		-0.972026	
ENSG00000179523		-0.972528	
ENSG00000116128		-0.9726033	
ENSG00000227038		-0.9726801	
ENSG00000174740		-0.9727084	
ENSG00000144868		-0.9727697	
ENSG00000171388		-0.97285026	
ENSG00000177738		-0.97296774	
ENSG00000067141		-0.9730478	
ENSG00000188596		-0.973161	
ENSG00000152760		-0.97318614	
ENSG00000218226		-0.97331935	
ENSG00000140367		-0.97361493	
ENSG00000110076		-0.9738488	
ENSG00000018236		-0.9739154	
ENSG00000181378		-0.97442305	
ENSG00000083642		-0.97444826	
ENSG00000162600		-0.97479725	
ENSG00000068079		-0.97485554	
ENSG00000090054		-0.974895	
ENSG00000010318		-0.9749474	
ENSG00000196116		-0.9753408	
ENSG00000233012		-0.9755111	
ENSG00000175104		-0.9755332	
ENSG00000256240		-0.9759268	
ENSG00000230982		-0.976202	
ENSG00000219806		-0.97623307	
ENSG00000230342		-0.9763929	
ENSG00000134107		-0.97665095	
ENSG00000175785		-0.9766515	
ENSG00000166265		-0.9768194	
ENSG00000232883		-0.9768606	
ENSG00000256701		-0.97701025	
ENSG00000234819		-0.97729814	
ENSG00000239474		-0.9774996	
ENSG00000151792		-0.9775306	
ENSG00000255198		-0.97789055	
ENSG00000145916		-0.9778941	
ENSG00000095777		-0.9779324	
ENSG00000089847		-0.9782681	
ENSG00000080546		-0.979508	
ENSG00000178338		-0.97979474	
ENSG00000161929		-0.9800135	
ENSG00000168496		-0.980086	
